place,lat,lon
PETROLPUMP,29.6608984,-95.5975442
BEHAL,28.6296193,75.6178991
BHIWANI,28.7751693,75.9927652
AmbicaAutoGroup,21.6266027,73.0119202
WestBengalflood,23.2404524,87.0752653
SandeshNews,23.2328185,72.6560158
SuperSeven,42.4582404,-70.9709234
ShriRahulGandhi,23.0395677,72.5660045
Amid,18.9618771,72.8270706
Midnapore,22.4308892,87.3214908
Waiver,-23.500545,-46.628609
BADUNG,-8.5819296,115.1770586
Rashan,33.9468182,49.4713897
Society,45.524684,-122.6736898
Buduan,28.0337088,79.1205419
RakeshKumarPandey,25.4358011,81.846311
Bahfala,26.7808175,94.0337846
FloodDamages,34.0150782,-118.1125114
Kimbhiriapal,20.7354199,86.3097834
Indiraji,9.5098403,76.3367542
Gotri,22.3089953,73.1324376
MedicalCamp,38.2922352,-90.3818982
PalanpurCollector,24.170693,72.4257535
BJYMGujarat,23.1476138,72.6353094
JamnagarCity,22.4707019,70.05773
GujaratCongressMLA,23.0176885,72.5698806
Rangamati,22.6573498,92.1732708
Pencils,40.7440833,-73.9904798
NoteBooks,36.9107945,-80.3200092
Reodar,24.6193591,72.5293562
SaveCows,43.4668426,-89.7716909
SriRahulGandhi,17.0611512,79.2649461
Rajiv,48.0545898,24.2128943
Mayad,14.5924337,121.0312137
LahaulSpiti,32.6192107,77.3783789
Udaypur,24.585445,73.712479
Dharna,27.9608698,82.3994214
Wah,33.7831836,72.7230776
CollectorPatanSir,18.972869,72.829187
Barren,36.9676836,-85.8486236
Soil,29.517428,-98.693901
Sami,40.5048335,-88.9960378
ANI_newsNo,32.3032377,-106.8615866
RajibBanerjee,23.0322241,88.0651002
BharatSebasramSangha,23.5401687,88.1836141
Uttara,20.1928282,85.8537418
BCCB,19.239363,72.854614
OxfaminBD,23.7780068,90.3954971
Midst,29.6007444,75.3151665
BEFORE,39.906817,116.307314
ABOUT,29.555484,106.461347
BUT,48.5584231,-3.1226364
OKKKAY,35.8506548,-95.3182985
JamaatAmeer,27.7685592,69.14601
Drop,52.3546934,21.7259712
Scarcity,41.8587362,-88.0532272
Baadh,40.4966444,-88.9910653
Collapse,-26.1612425,31.4660051
DAT,45.4588689,-122.7904952
ShahidRaza,24.8563383,67.0114289
SUBSCRIBE,-37.922474,145.1486351
Pramod,26.259508,72.966135
SHOCKING,43.8671277,125.3202392
PramodMishra,19.061055,72.890931
Lover,46.845375,24.721868
SayTruth,38.2427781,-76.492873
Balapar,26.8403462,83.354227
RigVed,19.1527289,72.883382
Ramlal,28.5782123,77.1614114
Limitless,51.6211131,-3.9050021
Difficult,36.369222,-85.8922058
AtulBora,26.3394859,73.149226
Rabi,44.7569096,14.7599675
NATIONALNEWS,40.7315329,-74.06794
OpenSky,36.1924157,-86.7941204
Sugauli,26.7576718,84.7211074
Adapur,14.2696199,79.1481507
Manjhaulia,26.7994224,84.6204403
VIDEOS,37.481106,-122.173902
MGRoad,35.5949178,-82.5552839
Kochi,9.9312328,76.2673041
Quader,52.25973,7.72145
SharadYadavMP,23.170499,79.91157
ICIMOD,27.64645,85.323476
Mass,42.4072107,-71.3824374
Ebola,33.7993178,-84.328008
DanielChesterFrench,42.2848874,-73.3522662
Concord,43.2081366,-71.5375718
Rip,24.7889674,68.7967261
GMB,42.7905941,-86.1033618
YCareInt,51.520046,-0.103704
TANGAILE,24.244968,89.9113052
SunnyLeone,30.6748242,-84.1168641
Blocks,42.1960236,-83.3248484
Manjha,26.4018906,84.485507
GandakGopalganj,26.4513665,84.3962535
Inhuman,38.9124443,-94.3637009
Matter,41.8882441,-87.6353879
VitaminA,37.3301966,-121.8865232
Vitamin,34.0380594,-118.474619
Nadi,-17.7765356,177.4356227
AAPPunjab,30.7133419,76.7180344
Sultanpur,26.2647757,82.0727061
MonuJhaDo,34.0621057,-118.2811206
PathumThani,14.0208391,100.5250276
Lalganj,26.1650564,80.9705292
Vaishali,26.0038178,85.0817825
AssamWater,26.111496,91.7945627
CSGE,32.8346226,-96.6336663
UttarDinajpurDistrictCommittee,25.6552351,88.1487236
Havy,48.9488258,2.3614843
PleaseSend,11.1059578,77.3469472
SIOBiharZone,25.198009,85.521896
floodBangladesh2017,23.7248151,90.3899557
EQ,29.790124,-95.397195
Sher,23.3156482,71.9609635
JanatadalU,12.9906209,77.5664092
Paris,48.856614,2.3522219
Published,31.824649,35.207286
Level,47.8947074,17.2014277
Jayalalitha,13.0859506,80.1833217
HOLDER,40.4511461,-88.8042368
NAME,39.7413684,-104.9923025
JYOTIRMOY,22.4237811,88.5024611
Columbia,38.9517053,-92.3340724
Mars,37.4226924,-122.1686033
Moon,40.5169767,-80.2213477
PPl,40.2591801,-76.858022
Houses,34.0923467,-118.1256175
Private,44.3932927,-105.3220436
Claps,34.877952,135.6669851
BiharBiharLive,25.398705,86.352884
UnsungHeroes,37.8417322,-94.7059934
Famine,13.3368187,100.9690712
ISIS,35.5780692,-82.5931373
SirJi,20.9658,77.741
ShekhHasina,23.7317897,90.3857885
MartinRapaport,40.7565922,-73.9770086
Mir,4.399493,113.9913832
Cud,35.836792,-86.4082821
RadhaMohan,19.883886,75.3283759
IRCTC_Ltd,26.1860171,91.7528424
SugauliRailway,26.7586446,84.7393809
QV,30.441965,-86.638186
StyleTip,51.4706127,-0.2109326
NitishKumarHighly,13.1409699,80.1879865
Newborn,33.5170648,-83.6960096
Keshab,40.7472877,-73.9921873
Paul,42.3955723,-71.0790954
MLDT,25.0161199,88.1305043
MumbaiDonatesBoat,18.928726,72.826764
ARYANAND,25.4335699,75.6372783
Caritas_India,28.6279833,77.2061778
Woeful,37.9069704,-122.0637479
Alrosa,40.0685684,-82.9990542
Solid,37.3934412,-122.0377687
Dumaria,24.441598,84.3988806
EmergencyFloodRelief,42.0288918,-88.2585412
NU,-19.054445,-169.867233
Doke,37.6152118,-93.4111528
Barpeta,26.3304209,91.0040547
ArabNews,30.0555847,31.1989627
August_pari,48.8766161,2.3195416
Kanke,23.4345371,85.321376
Sanjeev_aap,17.427056,78.4487678
NorthEastFrontierRailway,26.0592223,87.3957339
NitishKumarGovt,28.5837519,77.250053
Kanchanroop,26.6448831,86.8822445
WASHED,40.2924617,-111.6785265
AssamBengalManipur,24.8562581,93.9288383
Somnath,20.8879934,70.4011621
Shravan,16.218582,73.5653021
YEARS,34.768088,113.694864
FURYIS,46.3204709,-87.3631868
LifeAndLove,29.8922549,-81.311059
WesternTimesAhmedabad,23.019741,72.561565
Thanx,37.7807349,-122.4198887
DigitalNetwork,33.6662557,-117.6575768
OverflowOr,44.0286798,-121.7357254
Sneha,37.3787433,-121.9952527
Airliners,41.6605531,-91.5343619
JAMMSENTERPRISE,42.6412241,-83.2944295
ISLAMIBANK,24.0433268,90.9867071
Thar,21.0020445,76.8620064
Bus,33.7514541,-117.8564182
sameOnIndiaBangladesh,22.5776637,88.3488341
Fun,42.073517,-70.969052
SriSamsthana,14.5444354,74.3203472
AnimalHusb,28.1198304,79.6850124
Jaya,39.685924,-104.941214
SGH,37.7924967,-122.3989593
MDM,42.3492225,-71.1528024
Northbengal,22.9867569,87.8549755
NDRFteams,23.7145436,91.2738676
VentureCafe,38.634478,-90.2513723
Nasim,53.173471,0.096372
AreasRead,40.01412,-75.004235
South_Asia,25.03764,76.4563087
MartinLutherKing,38.8862302,-77.0442344
TarekFatah,30.1154004,31.2610691
Haripur,33.9959837,72.9367618
Others,46.8738168,-96.7909068
SiliguriWomen,26.7232775,88.4258483
CollegeStudents,41.609868,-87.7370775
Namaskar,37.307681,-89.5317109
Sealdah,22.5654725,88.3712796
PMOIndiaNo,25.2898983,83.00141
Municipal,41.89251,-87.634946
NiharGhosh,22.5657453,88.3894139
DryFoods,43.24164,-78.197646
GRIM,43.9885012,-84.2278796
SouthernChina,25.0580437,121.5432045
IndiaSalman,12.6666791,74.9138403
Siraha,26.7957017,86.2970998
NationalUnivarsity,32.8294811,-117.1272507
Cancellation,-27.2072349,153.1133117
CK_Mandal,22.7321094,87.3392259
REMINDER,37.7820433,-122.3957338
Born,51.1245977,12.4923222
UttarPradeshVillagers,29.3039187,77.725178
Slight,39.657942,-79.97169
Doomdooma,27.5664171,95.5551652
Jonai,27.8322761,95.2214477
BiharBhavan,28.600328,77.197058
Sign,40.737157,-111.9722395
IndianRailways,27.1532398,94.8906616
DelegationHas,36.8093284,10.0863269
Imagine,40.7757354,-73.975207
FILMINDUSTRY,22.484811,88.365473
Wht,27.5725069,-99.4366248
BigHeroes,40.7094818,-74.0102653
AnshuGupta,32.991672,-117.2610985
Rongpipi,25.8416032,93.4392581
SaveBangladesh,23.7915161,90.4115319
WestBengalStateCommittee,22.5548864,88.3631819
View,43.7142679,-74.9612269
SweptAway,18.312498,-78.337713
Bdesh,38.9418017,-77.0679642
RaveeshKumar,12.8501438,77.2114364
Schedule,38.9265752,-94.6648145
Top,29.6525551,-82.3252863
Samaguri,26.4163737,92.8415046
Missa,57.6018604,27.2272415
KazirangaPark,26.577531,93.171122
Kpop,40.7594652,-73.829329
Salamat,10.9691601,20.7122465
BiharRailways,25.2030829,85.5394075
GPG,33.676913,-117.8604172
FloodsBihar,25.5832852,85.0975657
Kishangang,25.6843055,86.947388
BridgeNo,27.2912292,84.9905908
NCR,14.6090537,121.0222565
ORS,40.7676575,-111.8759664
Padma,24.2073484,85.3627134
Srijan,37.719415,-121.849363
AjayVeerSingh,28.2723184,79.364366
NewNortheast,30.511404,-97.6969972
TripleTalaq,26.428632,80.38267
TrainAccident,33.8011862,-118.0715215
Najeeb,42.5350011,-83.0675444
Cash,29.7948266,-95.8100502
Acche,6.8492881,79.9237674
Ramya,12.3050169,76.6353185
Gala,37.690166,-79.809609
IndiaAppeals,40.7601835,-111.8907206
AFMI,42.4417729,-83.3339869
NDLS,53.2910963,-9.0046987
GujWarehousingCorp,23.2142639,72.6520447
SMEs,42.3272861,-83.239967
Aam,42.0344505,-88.2645582
ShriAtalBihariBajpai,22.693216,75.8706215
Rest,37.2682177,49.5891233
AwamiLeague,26.0321278,88.4620294
NDTVHindi,28.5538557,77.2311003
Congrs,33.7596034,-84.3991139
TrippleTalaq,26.428632,80.38267
MohanSingh,26.7019718,88.3652122
AsianTrust,51.5040453,-0.1385533
MorariBapu,21.0981804,71.7780024
FloodsClaim,45.3134005,-69.98037
PradhanSevakji,28.7175061,77.3162678
KMT,37.0234301,-94.7422933
Journey,36.5858065,-87.2948705
Panic,45.522777,-122.6822291
EWMGL,32.8426943,-80.0241004
Halla,50.73757,4.23251
BULLETTREIN,33.8580312,-118.0804418
SRKUNIVERSE,12.9269716,77.600785
HAND,44.494661,-99.0128926
VenturePark,37.0881532,-88.094045
FloodtheHouse,39.9547861,-82.8121191
ElectricRoasting,41.43741,-75.594291
LakhimpurDistrict,27.2063587,94.1513764
RAJASTHAN,27.0238036,74.2179326
ArmyPublicSchool,33.5780629,73.0595281
NSU,26.0789371,-80.2462672
Anybody,57.0122063,9.9881662
GorakhpurFlood,26.7571579,83.3861577
SSEVK,44.0886275,-87.6752216
Purniya,25.7771391,87.4752551
FloodTourists,31.447723,120.115579
RFQs,40.2881514,-79.3855498
Mail,28.7316839,-97.6945579
DC,38.9071923,-77.0368707
NIA,41.884169,-87.647645
FORASSAM,26.2006043,92.9375739
DONATION,47.6632122,-122.2952954
YouthLeaders,36.0480386,-95.9557684
Animal,34.0792295,-118.3617722
UPBihar,22.572646,88.363895
GurmeetramrahimOh,25.2224674,75.837054
Maadi,29.9626961,31.2769423
LeadeRS,41.8817417,-87.6564423
AAPKaMehta,19.0557401,72.8359929
WRRP,36.1136992,-115.1315248
AtalBihariBajpai,26.8263781,80.9099132
Break,50.7229336,3.1496523
RBI,35.7710009,-78.6806256
Pl,51.919438,19.145136
Goliganj,25.2823381,82.4346498
Peppeganj,26.9312584,83.2980062
AadharcardSo,28.7115475,77.1777213
Majlishpur,25.9808118,87.8764553
GOING,47.5149751,12.3279224
Men,45.253783,-69.4454689
ElderlyMexican,19.4242829,-99.1515754
BJP4BengalKaryakartas,22.4814209,88.3759609
DakshinDinajpurZela,25.2283336,88.7771648
Ration,33.7585963,-84.3315536
GorakhpurCity,29.4438165,75.6702647
CongiRamya,48.652581,1.128682
LongHau,10.6310514,106.7057733
DongThap,10.4937989,105.6881788
APS,33.4524787,-112.0677898
Ariel,45.9567789,-122.5709345
Rollie,45.5804926,-94.0895992
BengalFloodsCentre,25.4301178,88.1395089
Kamakhya,26.1664243,91.7049955
RatlamDRM,23.333976,75.0446248
SouthAsiaStruggles,40.479759,116.734648
Muzzafarpur,26.1208876,85.3647201
ShriGhulamRabbani,19.0445367,72.8611826
CowSlaughtering,30.1815612,-97.8141047
BB,13.193887,-59.543198
NCPNational,51.7990548,-0.0729787
StandardHerald,31.134261,-99.3346659
Nilight,40.885573,-73.9872968
FeelingSad,28.621095,77.051091
Dialogue,-35.306215,149.133787
PEAN,53.0805602,5.8616551
Sensor,-23.5360291,-46.6406448
SriSriArt,11.6278163,78.1506453
DSLAM,48.0372959,8.6721557
WORLDBANK,38.8989548,-77.0424472
BHUNGROO,23.0075509,72.508285
INTERIOR,22.8588758,57.5394356
POHA,20.4962082,77.4056451
PEOPLE,41.8922354,-87.6198335
DSP,28.0794417,-80.6930678
FLOOD_BIHARNO,25.5832852,85.0975657
MAXIMUM,30.1746868,-95.5730837
HabitatForHumanityIndia,19.111459,72.881298
PMSingh,19.0539055,72.9384532
Source,39.7685848,-104.9794787
NRNAThailand,13.7419632,100.5675313
RenaultIndia,28.6375807,77.3127581
Collection,34.2404545,-119.1778649
THRD,41.4621481,-81.5155528
Diesel,36.165381,-115.1582403
StudentsIslamicOrganisation,15.4828409,73.8103929
EastBihar,25.0960742,85.3131194
Qataris,25.354826,51.183884
SheikhTamim,31.2015439,29.9308121
Amazing,41.801341,-71.4014644
Super,33.988727,-118.293514
Gaiyari,26.1057985,87.4779385
FtrPatna,25.6265842,85.0839937
Guwahti,26.1445169,91.7362365
FLIGHT,40.8961574,-73.9717539
GujaratCongi,21.773842,73.8257325
SPMUP,9.2558512,76.8327688
ModiJee,24.1269645,87.4473095
EasternBihar,25.0960742,85.3131194
BritishCollege,27.6921523,85.3195389
Strange,39.737266,-105.014804
Buniadpur,25.3875501,88.387051
Raxaul,26.9797677,84.8515804
FloodAreas,30.439915,-97.6632886
MODITO,13.0604577,80.2054739
AREASOF,48.1111575,-1.6715628
Group,40.408392,-105.132591
AmyMek,6.153744,100.5342721
Study,32.9845391,-96.7133625
SouthEastAsia,-2.2179704,115.66283
MedicalRelief,42.4458227,-83.2561882
AssamSouthSalmaraMankachar,25.667708,89.871747
Online,33.655959,-111.929279
FullMetalAlchemist,40.8063664,-91.1408694
FloodLight,42.0366853,-88.2835419
ZeroBulb,10.0552173,76.3546831
AssuredNon,33.6080464,-117.6994285
ServiceHistory,46.92841,-114.101316
VehiclePictures,34.4591011,-118.5798919
Patidaya,26.3237025,92.336955
Utmost,37.5462974,-77.4435031
AJEnglish,20.8249159,81.7127272
HurricaneJose,37.3341471,-121.891649
Motorcycle,40.802584,-74.146697
London,51.5073509,-0.1277583
IndiaCould,12.9350026,77.6307242
AYON,69.9369709,167.9955611
TaraUrja,27.547482,81.7983938
RockefellerFdn,40.750808,-73.9832916
European,54.5259614,15.2551187
LightHouse,29.8854649,-81.2884216
EastIndian,43.6388285,-79.4165307
Hate,49.9464404,18.2393203
ShaAllah,30.8408083,31.4010075
AllIndiaUlama,28.6784468,77.2664134
MashaikhBoard,28.5560758,77.2872121
Bhavani,40.584419,-74.5127289
Daresalaam,-6.792354,39.2083284
PeriUrban2017,30.3490706,-81.6598563
RuralIndia,19.04688,72.826646
SolarPowers,52.5157989,13.3244324
AditiRoyGhatak,22.5348636,88.356852
APDCL,27.3572121,95.3222503
Mettupalayam,11.2890873,76.9409686
BhavaniRiver,11.4807931,77.3952299
Jamaat,35.8938871,-78.9108791
FloodOfDesire,29.9657875,-90.0153877
ShreeGaugour,25.237146,55.30736
Taste,36.9059044,-76.1160143
FIrst,42.9896738,-71.4679302
CPIMBIHAR,25.6080004,85.1397123
AIKSCC,13.0175944,80.2539424
Farming,42.999971,-81.335564
SiraiyaGopal,26.6042635,85.1822794
Rainbow,32.4975761,-92.057786
HRDMinistry,28.567931,77.181303
BCEBhagalpur,25.2547948,87.0426007
Pet,18.9302572,73.925165
TMCS,35.313654,-82.441785
Engineer,39.0534942,-84.4478145
Ayutthaya,14.3692325,100.5876634
BetterIrrigation,34.947768,-89.969274
WaterSupply,32.9129587,-96.451357
WildLifeConservation,38.8994652,-77.0241941
SardarSarovarDam,21.8305054,73.7485212
EssentialMedicines,27.9414284,-82.5051405
Madrasass,31.1373045,73.911477
Kottayam,9.5915668,76.5221531
CoimbatorePeople,11.006667,76.951102
Bangaldeshi,23.684994,90.356331
PSL,39.7467034,-104.9679225
GreenRevolution,30.3964353,-97.708895
BetterIndia,28.5590996,77.1958948
ManishTewari,23.666589,80.278894
PiyushGoyalDams,19.011922,72.836683
Already,29.7551574,-95.3982883
Austria,47.516231,14.550072
Gujraat,22.258652,71.1923805
Gangotri,30.9946945,78.9398402
Sara,42.112558,-80.155184
VKNarayanan1,22.310838,73.1973938
Okhla,28.56028,77.2913315
Marahi,35.5057726,24.1767513
RajoDeviPandit,26.894004,75.826164
TVb,28.0626951,-82.4115607
YTB,-12.8275,45.166244
SwissFrancs,46.1877603,6.1275417
RD,50.1390003,14.3249408
FloodZones,30.439915,-97.6632886
PathsalaTownCommittee,26.504252,91.1831425
Sindhu,25.8943018,68.5247149
FullPotential,51.6064543,0.0671524
KosiFutureFlood,26.107389,86.8551096
Dams,39.5380318,-121.4832601
Statues,40.6892494,-74.0445004
UnexploredA,12.979415,77.706191
Happa,33.890047,-118.305824
NamrataSharmaP,29.6961654,-95.3872598
HappyBirthdayPM,17.724092,83.3071143
IBN7,26.84647,80.944596
Coz,41.677444,-71.276862
MiamarAirport,25.795865,-80.2870457
Liam,41.788647,-69.936633
VergheseKurien,9.5987969,76.5284537
MahmoodSayed15,39.4951,-76.3218019
Down,54.3276987,-5.7157667
Ish_Bhandari,30.318835,78.0282534
BIRTH,37.417659,-122.132542
IndianaUni,39.1761275,-86.5130583
Trang,7.5644833,99.6239334
Cut,36.1234465,-115.1683304
Erode,11.3410364,77.7171642
PARTNERSOF,33.9587831,-83.3774596
VLive,29.7313116,-95.4900258
MotorInsurancePolicy,18.975628,72.818884
SouthRaj,9.8481757,78.4862553
Party,47.5192594,-111.3119181
SocialGoodCompany,43.659874,-79.362253
TexasWoman,33.2262879,-97.1271034
GrandOrder,51.5290304,-0.1194753
Attn,34.083784,-118.3538931
GMP,44.51806,-73.184546
Impact,40.1480302,-75.0012712
NainaDesai123,19.1648436,72.849517
DhanaujiPanchayat,26.6769934,84.0445793
Ind,40.2671941,-86.1349019
Ramdev,23.0381654,72.5883235
KiskaVikas,47.1942423,18.3989774
Kurnool,15.8281257,78.0372792
MCA,35.5506747,-97.5715374
Website,45.5198045,-122.6748961
AkbaruddinOwaisi,17.3270066,78.4943694
MasterChefRestaurant,34.0655243,-118.238389
JAP,36.204824,138.252924
freeCheckup,26.89588,80.9609959
Million,29.7020929,-81.5649471
Rediff,26.881204,80.923903
HopeHindi,40.3619935,-74.950556
Ayurved,39.9346141,-105.1495646
Gayatri,51.5856498,-0.2764864
JAPTeam,63.9202495,24.4389251
YouthCommission,37.7769957,-122.4180584
Cogress,34.162526,-112.8507374
KashmirFlood,34.0708932,74.8304373
Amarnath,34.2158174,75.5040869
Srisailam,16.0732748,78.8687291
Jurala,16.3375,77.704444
Sunkesula,15.8800258,77.8306977
FCCologne,50.9378399,6.8357465
EnergyNewsHow,38.8051517,-77.0601466
PantanjaliProducts,10.5222643,76.201761
Most,50.5015549,13.6329122
Lessons,38.654215,-90.521789
MEDHA,17.7942705,73.8330844
PATEKAR,16.2604928,73.7193453
AGAINST,38.2554896,-85.7440216
DROUGHT,42.5014216,-83.1697534
CUTENESS,4.2875639,101.1249356
SEXY,34.2397153,-118.5999906
Beautiful,41.9642185,-92.5694967
JKDLP,54.5050166,-3.5439934
SriRambha,37.7636252,-122.4665234
Cloth,40.685454,-73.9764801
Owaisi,17.3452597,78.5028963
PostFlood,37.478764,-122.1840841
Matchmaker,26.8418322,-80.1334662
Yes,47.6279319,-122.5189672
ActionAidIndia,20.2883414,85.8542296
WBStateCommittee,22.5709926,88.3566189
AIDWA,28.6487453,77.1567848
RTI,35.9059931,-78.8637741
Whistle,37.7876846,-122.3997746
SupremeLeader,35.6920405,51.3989876
Universal,34.1381168,-118.3533783
LRangwala,26.9464634,75.8437138
IntelIndia,12.958111,77.7165571
Orisha,6.6028508,3.9444905
Deccan,18.5175566,73.84166
Juwala,33.246577,35.597063
GUJ,22.2865721,70.8015519
Catalog,22.382296,114.188172
BIG5INDIA,28.6886049,77.1340002
AGRICULTURE,43.0603651,-89.2884662
BadaGumbad,28.592877,77.220379
MMMIndia,25.2405334,73.233271
FloodPlace,-35.2469957,149.0690681
TradeBOC,55.0096236,-1.4350402
Baad,40.8382562,-73.8445915
CatBa,20.8,106.999722
Sought,41.0622249,-82.4571193
MichaelDell,30.2792894,-97.7428869
WillieNelson,36.2175549,-86.6980123
Rebuild,45.548974,-122.6759171
DistrictRayagada,19.171209,83.4163226
BRAC,45.4960195,-73.5766419
Ranjitsingh1781Due,28.6327778,77.2197222
MA,42.4072107,-71.3824374
AssamBihar,26.3251574,89.4720763
TataPower,22.7569883,86.2482384
ImArun_KumarSir,13.0410318,80.2372068
CenterFunds,40.7065668,-74.0090422
RakeshSinha01Sardar,19.0694255,72.8306038
Pariyojana,23.7159775,81.7939344
IrrigationDept,31.635596,74.8635057
Jharoda,28.6525882,76.9504542
Burari,28.7535212,77.1948241
FloodManagement,37.337722,-121.894328
Barages,36.8135131,-75.9864699
Reservoirs,39.8024377,-104.9832371
StoreRain,36.6973872,118.4875425
Naogaon,24.9131597,88.7530952
Tech,32.5263753,-92.6481104
Kishangunj,26.0917422,87.9383822
NB,46.5653163,-66.4619164
Panshet,18.3779339,73.6135141
RAMDEV,23.0381654,72.5883235
LEFTTO,36.018207,-115.054622
Congrats,51.4020825,-0.1183536
ManikjoreSevaSangha,22.017716,87.680161
Medicines,40.7705157,-111.8357217
FACT,51.5137579,-0.1380058
SharksFilmed,25.4779148,80.3316557
MiamiFloodWaters,25.7576829,-80.2042857
Involve,50.962056,-1.425621
Idk,36.362845,-94.216215
Nabiganj,24.567188,91.5136009
Bhuvan,22.9974282,72.6266161
Arriah,56.1190402,40.2805024
Kadapa,14.4673541,78.8241339
Puducherry,13.801001,78.925532
BloombergQuint,19.010984,72.835277
NationNews,13.1026668,-59.6239024
nubia_India,12.9568008,77.6986304
Eat,36.1668996,-115.1389775
Play,38.2564703,-85.7307226
Hurricanes,29.8172195,-81.2693795
RajibPaik,26.1555054,91.7360867
Madi,39.093421,-94.593019
Chandra,24.0478735,90.2379523
Secunderabad,17.4399295,78.4982741
MaithonPower,23.8177393,86.7592659
MalkajgiriMla,17.4482661,78.5293473
Ghmc,17.5347604,78.2631478
UCBerkeley,37.8718992,-122.2585399
TexasHas,29.7748057,-95.3826913
Fight,39.948075,-75.1617544
Anmol_77,22.332585,73.150573
BhopalAshram,23.1512618,77.4156889
JU,30.3525305,-81.6072444
rAnI__V,25.3488933,73.3089678
KedarnathTrek,30.6892175,79.0495602
Staff,42.0168082,-87.712076
Evacuated,37.2254947,-77.3443959
Arranged,34.1887741,-118.6415312
GHMC,17.5347604,78.2631478
BabaRamDev,19.1212218,72.8898168
Inland,40.5957364,-98.2239301
Shop,38.5392296,-121.449055
CityDisasters,33.9781095,-117.375071
Salwari,27.2128862,76.9700669
Expired,-35.278163,149.132474
Annapurna,47.6185578,-122.3210733
Uppal,17.3983774,78.5582652
Remedy,30.225206,-81.5874325
Terror,35.701198,140.092791
Budhuijibi,23.794307,90.3456486
StormControl,-34.5971375,-58.4387608
Khushi_224,26.3246195,82.4928729
Troops,40.7342728,-73.9921356
KumarGupta,38.1711387,-85.7968538
RkmKar,35.7502861,51.5032187
ChamparanBihar,26.6098139,84.8567932
